date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_market_cap
6/16/2016,7908,716,1793,825,831,317,101,61,27,13,64,8,32,8,0.020695608,1.5355,3616,2355,696.52,773.72,696.52,766.31,"271,633,984","10,908,900,352"
6/17/2016,13314,1044,2669,1166,2088,907,149,94,100,57,68,20,109,22,0.0525146,1.8413,5745,3120,768.49,775.36,716.56,748.91,"363,320,992","12,038,899,712"
6/18/2016,12143,898,2701,1248,2036,899,153,100,87,58,95,16,90,17,0.036763539,1.9931,5495,2757,748.76,777.99,733.93,756.23,"252,718,000","11,732,599,808"
6/19/2016,9808,710,2100,1011,1631,748,116,78,71,44,43,11,91,10,0.029969435,1.8871,4529,2400,756.69,766.62,745.63,763.78,"136,184,992","11,859,800,064"
6/20/2016,10657,748,2381,1177,1706,760,124,90,77,44,72,13,72,21,0.028425559,1.8393,4602,2502,763.93,764.08,732.73,737.23,"174,511,008","11,976,699,904"
6/21/2016,11569,683,2367,1071,1696,747,106,62,48,25,56,9,47,5,0.023600444,1.7378,4713,2712,735.88,735.88,639.07,666.65,"309,944,000","11,539,999,744"
6/22/2016,8757,645,1909,939,1236,535,87,62,30,19,68,13,45,7,0.023849202,1.6898,3998,2366,665.91,678.67,587.48,596.12,"266,392,992","10,445,299,712"
6/23/2016,8443,539,1935,911,1092,452,77,53,31,11,58,11,32,11,0.036360532,1.6464,3874,2353,597.44,629.33,558.14,623.98,"253,462,000","9,373,190,144"
6/24/2016,7115,558,1624,726,849,351,71,51,17,10,57,8,37,6,0.028871676,1.5448,3295,2133,625.58,681.73,625.27,665.3,"224,316,992","9,816,729,600"
6/25/2016,4515,346,1092,514,554,217,56,38,16,5,45,9,19,1,0.01666127,1.478,2319,1569,665.28,691.73,646.56,665.12,"126,656,000","10,442,000,384"
6/26/2016,3906,338,891,436,523,213,53,35,8,3,33,9,24,5,0.013055425,1.3621,1975,1450,665.93,665.98,616.93,629.37,"109,225,000","10,454,899,712"
6/27/2016,5233,412,1297,633,675,306,64,43,17,7,56,10,17,1,0.019600573,1.4147,2398,1695,629.35,655.28,620.52,655.28,"122,134,000","9,882,840,064"
6/28/2016,5814,461,1282,612,894,410,49,39,17,10,40,3,41,5,0.017197287,1.5196,2641,1738,658.1,659.25,637.77,647,"138,384,992","10,336,799,744"
6/29/2016,6346,492,1492,720,1002,438,56,34,20,14,61,13,29,1,0.032004738,1.471,2767,1881,644.12,644.68,628.28,639.89,"142,456,000","10,119,600,128"
6/30/2016,6759,494,1633,803,891,395,45,32,13,7,52,11,25,3,0.031479227,1.621,3075,1897,640.59,675.4,636.61,673.34,"138,980,000","10,066,400,256"
7/1/2016,6061,429,1452,729,868,397,68,46,23,15,51,8,25,4,0.018171283,1.4665,2732,1863,672.52,686.15,669.59,676.3,"134,431,008","10,570,600,448"
7/2/2016,5163,315,1223,559,690,284,48,19,20,8,33,11,29,3,0.020034073,1.5687,2513,1602,676.73,703.7,676.4,703.7,"112,354,000","10,639,599,616"
7/3/2016,5468,319,1280,610,808,374,66,51,15,6,22,3,19,1,0.030250733,1.627,2639,1622,704.97,704.97,649.01,658.66,"129,512,000","11,086,100,480"
7/4/2016,4721,369,1214,590,594,258,61,42,15,8,39,6,36,6,0.02046162,1.5617,2419,1549,658.8,683.66,650.51,683.66,"92,008,400","10,362,699,776"
7/5/2016,5957,421,1500,708,822,362,83,58,15,6,23,4,34,6,0.030389228,1.6009,2736,1709,683.21,683.49,665.07,670.63,"130,476,000","10,749,100,032"
7/6/2016,6805,426,1608,813,933,399,74,47,15,9,37,8,30,3,0.01662548,1.1221,2839,2530,670.42,681.9,670.42,677.33,"134,960,992","10,550,299,648"
7/7/2016,6844,513,1601,718,877,359,76,56,18,12,41,9,25,3,0.01773946,1.1568,2892,2500,678.09,682.43,611.83,640.56,"258,091,008","10,673,399,808"
7/8/2016,5043,416,1296,651,580,230,58,40,11,6,56,9,18,1,0.019568079,1.3381,2438,1822,640.69,666.71,636.47,666.52,"141,970,000","10,086,899,712"
7/9/2016,5630,534,1296,587,598,204,64,41,22,13,70,12,34,4,0.021417579,1.5108,2863,1895,666.38,666.38,633.4,650.96,"180,536,000","10,493,800,448"
7/10/2016,3781,298,1009,472,443,184,40,28,16,5,33,7,14,0,0.009515764,1.3809,2005,1452,650.6,652.29,641.26,649.36,"102,532,000","10,247,300,096"
7/11/2016,4333,398,1139,570,507,234,49,39,9,3,46,7,22,2,0.019532843,1.3801,2251,1631,648.48,659.63,644.98,647.66,"107,910,000","10,215,199,744"
7/12/2016,4479,399,1112,540,568,223,52,33,11,6,45,4,21,5,0.018624124,1.4278,2283,1599,648.28,675.26,646.78,664.55,"138,172,992","10,213,099,520"
7/13/2016,3356,339,841,388,392,156,41,30,7,3,25,3,19,5,0.012122528,1.216,1655,1361,664.8,668.7,654.47,654.47,"131,449,000","10,474,500,096"
7/14/2016,4415,380,1073,496,491,216,45,35,10,5,36,8,22,3,0.017217872,1.4244,2158,1515,652.92,662.9,652.92,658.08,"98,511,400","10,288,400,384"
7/15/2016,4336,341,1124,547,567,247,40,29,9,6,38,4,22,1,0.011515358,1.3959,2066,1480,659.17,667.08,659.04,663.26,"81,673,104","10,387,900,416"
7/16/2016,3598,276,878,421,537,248,38,25,15,11,29,3,23,4,0.024706711,1.491,1819,1220,663.78,666.46,659.33,660.77,"50,330,200","10,461,700,096"
7/17/2016,4265,334,950,449,592,259,47,28,22,15,27,10,26,2,0.033186625,1.4974,2011,1343,661.99,682.36,661.99,679.46,"74,407,904","10,434,700,288"
7/18/2016,4771,403,1213,604,654,283,70,48,16,9,33,6,16,5,0.016810576,1.4932,2289,1533,679.81,681.55,668.63,673.11,"69,465,000","10,716,800,000"
7/19/2016,5662,459,1385,648,739,296,54,37,18,12,39,3,45,5,0.03607682,1.5991,2621,1639,672.74,673.28,667.63,672.86,"61,203,300","10,606,499,840"
7/20/2016,6311,531,1497,737,781,311,81,47,20,13,61,19,31,7,0.021746376,1.5916,2981,1873,672.81,672.93,663.36,665.68,"94,636,400","10,608,600,064"
7/21/2016,5540,539,1286,593,696,258,81,52,23,9,63,14,38,6,0.018670468,1.5409,2675,1736,665.23,666.22,660.41,665.01,"60,491,800","10,490,300,416"
7/22/2016,5571,433,1366,667,777,343,65,46,19,9,37,8,32,7,0.017626834,1.4994,2585,1724,664.92,666.58,646.72,650.62,"134,169,000","10,486,599,680"
7/23/2016,3362,267,884,450,399,174,54,32,17,7,32,4,19,3,0.013472173,1.3518,1729,1279,650.73,656.37,648.52,655.56,"69,532,200","10,263,700,480"
7/24/2016,6781,570,1500,686,972,442,98,68,34,19,43,5,49,13,0.03784858,1.8185,3066,1686,655.41,663.11,652.79,661.28,"118,184,000","10,338,599,936"
7/25/2016,5837,512,1359,661,874,374,77,52,37,23,51,8,48,5,0.01989208,1.637,2796,1708,661.26,661.83,653.4,654.1,"78,176,496","10,431,899,648"
7/26/2016,7024,713,1701,811,883,354,100,66,43,31,74,21,38,9,0.032493211,1.7959,3353,1867,654.23,656.22,645.88,651.78,"225,135,008","10,321,899,520"
7/27/2016,6660,596,1593,758,860,339,63,46,28,12,40,5,40,5,0.02488013,1.7158,3085,1798,651.63,657.46,648.45,654.35,"147,460,992","10,281,900,032"
7/28/2016,5285,478,1366,674,683,287,75,55,20,11,35,5,39,8,0.020648268,1.6141,2639,1635,654.49,657.59,654.49,655.03,"86,428,400","10,328,099,840"
7/29/2016,5586,386,1381,665,767,342,57,35,19,10,24,10,42,3,0.038685199,1.5807,2643,1672,655.11,657.8,654.79,656.99,"60,703,500","10,338,899,968"
7/30/2016,3942,313,939,454,599,266,51,39,7,3,49,9,22,6,0.026886215,1.5124,2128,1407,657.01,658.22,654.21,655.05,"38,456,100","10,370,100,224"
7/31/2016,4916,314,1112,564,692,320,50,40,21,12,25,10,21,6,0.017680095,1.4177,2145,1513,655.1,655.28,624.36,624.68,"110,818,000","10,340,899,840"
8/1/2016,6327,408,1608,775,851,363,68,49,14,9,54,7,24,5,0.032785078,1.654,2863,1731,624.6,626.12,605.88,606.27,"121,887,000","9,860,620,288"
8/2/2016,10412,706,2028,870,1387,496,89,62,42,24,54,12,52,5,0.044800907,1.8342,4457,2430,606.4,612.85,531.33,547.47,"330,932,992","9,574,320,128"
8/3/2016,14347,870,2620,1103,1688,669,130,92,53,34,71,18,63,5,0.043505346,1.6508,6945,4207,548.66,573.36,541.55,566.35,"207,982,000","8,663,669,760"
8/4/2016,9368,559,1802,807,1065,484,85,53,24,12,54,17,31,5,0.02796474,1.4407,4410,3061,566.33,579.5,565.78,578.29,"125,292,000","8,943,869,952"
8/5/2016,8003,497,1521,676,963,409,67,47,22,13,37,4,31,5,0.044037523,1.4907,3615,2425,578.28,578.28,569.98,575.04,"66,127,900","9,133,689,856"
8/6/2016,6559,358,1305,608,803,333,62,41,22,15,37,5,28,4,0.064604848,1.511,2954,1955,575.03,588.4,569.47,587.78,"80,797,296","9,083,509,760"
8/7/2016,5791,321,1161,535,806,349,47,32,30,18,17,3,30,6,0.048426985,1.521,2645,1739,587.77,597.51,586.82,592.69,"82,398,400","9,285,940,224"
8/8/2016,6635,448,1372,640,842,329,72,52,32,21,34,6,25,2,0.044605464,1.4814,2985,2015,592.74,592.99,588.05,591.05,"61,194,100","9,365,440,512"
8/9/2016,5945,423,1164,562,618,240,63,41,24,14,40,7,25,5,0.018175203,1.3733,2726,1985,591.04,591.09,584.79,587.8,"92,228,096","9,339,660,288"
8/10/2016,6178,455,1218,529,630,228,60,42,17,11,44,9,33,9,0.037435578,1.4411,2728,1893,587.65,599.98,586.37,592.1,"102,905,000","9,286,960,128"
8/11/2016,4493,365,1127,535,534,224,63,49,16,8,18,1,20,1,0.019869138,1.3935,2415,1733,592.12,597.54,589.12,589.12,"74,514,400","9,358,770,176"
8/12/2016,4285,345,1067,520,506,193,46,29,15,10,38,8,21,1,0.014139708,1.3406,2145,1600,588.8,589.91,583.81,587.56,"69,218,000","9,307,249,664"
8/13/2016,3209,221,801,393,403,184,34,20,5,4,29,6,13,4,0.017142812,1.3662,1761,1289,587.36,589.77,584.98,585.59,"43,563,000","9,285,529,600"
8/14/2016,3632,244,839,433,551,268,30,18,12,10,30,5,11,2,0.01361452,1.389,1721,1239,585.59,585.67,564.78,570.47,"60,851,100","9,258,730,496"
8/15/2016,3840,308,912,465,524,223,35,25,8,4,27,4,23,3,0.010549518,1.2756,1921,1506,570.49,573.58,563.24,567.24,"57,262,300","9,021,179,904"
8/16/2016,4273,360,1038,514,556,249,56,40,12,9,32,2,25,7,0.012718673,1.3359,2108,1578,567.24,581.74,566.72,577.44,"58,405,200","8,970,770,432"
8/17/2016,3837,292,943,471,510,225,31,23,8,2,36,7,16,5,0.015824048,1.3118,1864,1421,577.76,580.89,571.43,573.22,"54,443,000","9,138,029,568"
8/18/2016,3237,294,855,441,370,163,49,32,14,4,26,10,16,2,0.014781899,1.3048,1721,1319,573.71,577.79,573.43,574.32,"59,896,600","9,074,759,680"
8/19/2016,3087,306,826,408,391,171,43,29,17,10,32,7,15,2,0.009348386,1.2173,1591,1307,574.34,578.24,574.18,575.63,"50,631,600","9,085,819,904"
8/20/2016,2578,210,667,319,330,132,34,26,10,3,22,6,13,1,0.006168013,1.2236,1379,1127,576.08,582.82,575.46,581.7,"45,301,400","9,114,500,096"
8/21/2016,2221,201,594,300,271,108,31,20,2,1,13,5,6,0,0.005111799,1.1951,1231,1030,581.94,584.16,580.22,581.31,"38,299,400","9,208,210,432"
8/22/2016,2654,319,685,317,265,91,44,36,5,3,25,5,9,5,0.012186392,1.2335,1437,1165,581.31,588.45,580.59,586.75,"72,844,000","9,199,410,176"
8/23/2016,2656,299,705,323,247,88,46,33,7,3,30,7,14,2,0.014533035,1.2414,1486,1197,586.77,589.47,581.63,583.41,"85,349,200","9,286,930,432"
8/24/2016,3268,352,818,409,392,172,42,31,10,5,39,7,7,1,0.015625764,1.3184,1731,1313,583.41,583.59,579.85,580.18,"56,328,200","9,234,799,616"
8/25/2016,3304,330,826,427,397,167,43,28,6,3,28,5,13,0,0.013983729,1.3031,1668,1280,580.18,580.45,575.17,577.76,"136,130,000","9,184,700,416"
8/26/2016,3519,310,898,428,409,157,43,35,9,6,27,7,15,5,0.014178712,1.3486,1880,1394,577.75,580.62,576.86,579.65,"48,856,800","9,147,169,792"
8/27/2016,2769,231,734,386,388,184,42,29,8,7,25,7,15,2,0.027141145,1.2904,1493,1157,579.45,579.84,568.63,569.95,"59,698,300","9,174,989,824"
8/28/2016,2517,222,643,326,322,145,31,22,7,3,29,6,14,2,0.014982918,1.303,1316,1010,569.83,574.04,569.74,573.91,"86,301,600","9,023,609,856"
8/29/2016,3320,310,940,489,456,229,55,34,11,5,38,5,15,2,0.024888177,1.3298,1641,1234,574.07,576.28,573.47,574.11,"110,398,000","9,091,829,760"
8/30/2016,3699,289,964,489,451,171,42,31,9,2,27,4,10,3,0.015756969,1.2699,1689,1330,574.11,578.36,574.11,577.5,"70,342,400","9,093,529,600"
8/31/2016,3042,374,752,360,422,195,54,40,8,5,36,7,17,1,0.014748907,1.2804,1589,1241,577.59,577.86,573.64,575.47,"75,840,896","9,149,729,792"
9/1/2016,3181,326,864,444,363,168,38,28,5,1,34,5,11,1,0.023575466,1.2753,1612,1264,575.55,576.31,571.81,572.3,"76,923,400","9,118,279,680"
9/2/2016,2592,303,688,341,279,121,40,32,8,5,27,4,10,0,0.019027981,1.1983,1378,1150,572.41,575.64,570.81,575.54,"79,910,800","9,069,549,568"
9/3/2016,2308,208,501,241,278,99,33,21,5,4,36,5,12,2,0.01696528,1.1359,1162,1023,575.55,599.5,574.06,598.21,"159,014,000","9,120,440,320"
9/4/2016,2434,250,589,289,246,86,36,26,9,5,22,2,14,1,0.015931671,1.1579,1217,1051,598.59,611.84,596.85,608.63,"97,942,896","9,486,369,792"
9/5/2016,2232,267,577,281,224,88,36,27,7,2,16,3,15,2,0.009418612,1.1408,1167,1023,608.99,609.05,602.24,606.59,"82,446,800","9,652,490,240"
9/6/2016,3076,343,783,373,343,144,39,30,6,2,40,6,13,1,0.013141556,1.2893,1582,1227,606.51,610.83,605.09,610.44,"78,529,104","9,614,140,416"
9/7/2016,2882,333,730,391,323,122,34,24,12,6,35,6,13,6,0.013433783,1.2738,1512,1187,610.57,614.54,608.51,614.54,"75,032,400","9,679,609,856"
9/8/2016,2976,285,774,375,324,131,27,20,9,4,29,6,7,0,0.010617319,1.1785,1466,1244,614.64,628.77,613.84,626.32,"86,713,000","9,745,120,256"
9/9/2016,2787,281,749,386,290,114,43,28,9,5,28,6,13,2,0.01305545,1.1897,1430,1202,626.35,626.83,620.26,622.86,"64,550,200","9,931,979,776"
9/10/2016,2408,211,617,292,303,139,32,24,9,6,17,1,10,3,0.015492887,1.2386,1272,1027,622.93,625.09,622.4,623.51,"45,016,800","9,878,729,728"
9/11/2016,2598,246,622,295,287,109,33,21,5,2,23,3,15,4,0.013173247,1.2192,1307,1072,623.42,628.82,600.51,606.72,"73,610,800","9,887,779,840"
9/12/2016,3104,315,893,470,359,131,46,32,7,3,42,6,21,3,0.008234774,1.2472,1559,1250,607.01,608.46,605.41,608.24,"72,812,304","9,628,560,384"
9/13/2016,3472,345,938,501,378,156,51,42,10,7,40,6,16,1,0.01214432,1.2957,1744,1346,608.03,611.19,606.92,609.24,"86,920,600","9,645,930,496"
9/14/2016,3252,349,921,499,333,140,49,37,10,3,37,11,14,1,0.012528358,1.2928,1678,1298,608.84,611.95,608.41,610.68,"47,877,700","9,660,080,128"
9/15/2016,3093,310,826,413,334,135,47,39,7,4,46,9,8,1,0.009833296,1.2878,1584,1230,610.59,611.09,607.16,607.16,"59,464,600","9,688,939,520"
9/16/2016,2990,310,799,398,301,106,46,31,11,6,31,9,17,0,0.008225429,1.1685,1366,1169,607.25,609.26,606.73,606.97,"64,963,400","9,637,019,648"
9/17/2016,3059,229,827,402,344,146,44,26,8,4,24,8,4,0,0.022935079,1.3339,1534,1150,607.22,607.86,605.19,605.98,"37,140,300","9,637,600,256"
9/18/2016,3138,255,770,395,321,130,44,24,13,3,39,16,8,0,0.012235691,1.2768,1467,1149,606.28,610.16,605.86,609.87,"48,679,400","9,623,950,336"
9/19/2016,3905,348,988,458,424,173,52,36,19,12,37,12,11,1,0.019244637,1.4062,1987,1413,609.87,610.93,608.27,609.23,"54,796,400","9,681,959,936"
9/20/2016,4594,385,1201,610,421,148,56,37,13,5,35,1,11,3,0.020882107,1.3929,2042,1466,609.25,609.53,607.94,608.31,"72,710,896","9,673,140,224"
9/21/2016,4311,403,1002,491,438,147,47,33,11,6,49,6,12,1,0.019275516,1.3372,1967,1471,603.59,603.59,595.88,597.15,"82,776,200","9,584,260,096"
9/22/2016,4163,408,983,451,480,194,46,37,12,5,27,5,36,2,0.017747701,1.3216,1919,1452,597.28,598.49,596.21,596.3,"67,085,300","9,485,280,256"
9/23/2016,3492,341,922,461,389,172,40,31,14,9,35,11,18,8,0.016538034,1.2706,1709,1345,596.2,603.21,595.79,602.84,"51,067,000","9,469,129,728"
9/24/2016,2526,251,652,324,287,121,31,19,12,6,29,9,10,1,0.013439481,1.199,1223,1020,602.96,604.58,602.04,602.63,"35,359,500","9,577,520,128"
9/25/2016,2865,234,713,354,298,131,40,26,10,7,18,3,4,0,0.019452514,1.3769,1549,1125,602.75,603.38,599.71,600.83,"33,977,800","9,575,360,512"
9/26/2016,3653,386,968,519,426,165,53,38,14,8,34,4,5,1,0.014646187,1.363,1810,1328,600.81,608.14,600.35,608.04,"59,153,800","9,545,830,400"
9/27/2016,3327,354,856,421,419,177,53,34,12,8,27,5,16,3,0.022984083,1.3862,1730,1248,608.02,608.25,604.11,606.17,"49,422,400","9,661,589,504"
9/28/2016,3605,342,871,420,472,209,51,38,12,4,29,8,15,1,0.023638531,1.3456,1791,1331,606.24,606.59,604.61,604.73,"48,722,600","9,634,530,304"
9/29/2016,3300,363,882,440,357,134,40,30,9,6,29,7,26,0,0.015479105,1.2987,1648,1269,605.02,606.82,604.85,605.69,"55,658,600","9,616,159,744"
9/30/2016,2954,326,781,418,351,143,50,34,7,4,31,7,16,3,0.017863155,1.2557,1478,1177,605.72,609.73,604.14,609.73,"56,122,400","9,628,250,112"
10/1/2016,2689,261,672,346,315,130,31,23,14,7,28,4,4,0,0.012535963,1.2292,1357,1104,609.93,615.24,609.93,613.98,"56,357,000","9,696,279,552"
10/2/2016,3617,277,833,423,572,267,32,20,9,5,31,6,13,2,0.048610638,1.371,1652,1205,613.95,614.01,609.68,610.89,"39,249,800","9,761,330,176"
10/3/2016,3829,353,914,474,441,165,47,37,26,15,42,9,25,2,0.022514916,1.3527,1864,1378,610.97,612.57,610.46,612.13,"46,798,300","9,714,979,840"
10/4/2016,3418,365,815,378,368,152,47,29,9,5,41,13,9,1,0.023231396,1.3381,1785,1334,612.05,612.05,609.48,610.2,"49,801,600","9,733,329,920"
10/5/2016,3590,414,871,412,472,215,46,30,22,16,37,10,21,0,0.024772572,1.3652,1843,1350,610.22,613.81,609.62,612.51,"68,077,504","9,705,320,448"
10/6/2016,3171,333,840,385,383,170,46,35,12,5,29,9,21,2,0.012149629,1.2585,1626,1292,612.47,613.82,611.47,613.02,"56,812,100","9,742,369,792"
10/7/2016,3721,296,909,450,503,208,36,24,11,6,42,8,14,3,0.029302536,1.4047,1857,1322,612.61,617.91,611.82,617.12,"64,071,400","9,745,739,776"
10/8/2016,2863,263,668,330,386,158,40,27,11,6,34,11,9,1,0.014073944,1.3274,1492,1124,617.34,619.85,617.34,619.11,"42,345,900","9,822,100,480"
10/9/2016,2662,254,703,346,319,123,36,25,10,6,26,7,13,0,0.021592566,1.2427,1321,1063,619.17,619.2,616.61,616.75,"39,243,400","9,852,479,488"
10/10/2016,4227,335,1062,511,492,201,44,30,15,8,42,13,17,4,0.03874296,1.3444,1784,1327,616.82,621.32,616.2,618.99,"67,481,104","9,816,269,824"
10/11/2016,4874,373,1176,590,596,233,57,35,15,10,45,11,22,8,0.021650145,1.5353,2435,1586,619.24,642.08,618.5,641.07,"103,590,000","9,855,649,792"
10/12/2016,4751,382,1045,508,641,276,45,29,18,10,43,12,23,5,0.029055849,1.5156,2278,1503,640.87,641.34,635.97,636.19,"92,370,200","10,200,999,936"
10/13/2016,4558,432,1085,558,646,268,51,35,12,6,63,14,23,3,0.036718812,1.5473,2256,1458,636.03,638.83,635.03,636.79,"61,620,700","10,125,100,032"
10/14/2016,3801,324,951,424,495,193,43,29,13,8,41,7,22,3,0.036948687,1.365,2012,1474,637.01,641.28,637.01,640.38,"58,144,600","10,141,599,744"
10/15/2016,2990,269,767,391,366,159,34,27,12,7,31,2,13,3,0.014100416,1.2988,1591,1225,640.31,642.1,637.39,638.65,"39,035,400","10,195,200,000"
10/16/2016,3432,289,869,420,477,203,53,41,10,8,37,4,13,5,0.020841323,1.4152,1694,1197,639.08,642.9,638.9,641.63,"40,298,100","10,176,799,744"
10/17/2016,4593,348,1137,566,653,317,54,40,18,7,34,7,25,5,0.026502287,1.5073,2169,1439,641.82,642.33,638.66,639.19,"58,063,600","10,221,299,712"
10/18/2016,4479,373,1158,574,585,261,56,34,9,4,47,7,16,0,0.014577976,1.4224,2135,1501,639.41,640.74,636,637.96,"65,546,700","10,183,999,488"
10/19/2016,4538,387,1086,529,659,302,48,30,19,8,37,7,31,5,0.023647869,1.4803,2216,1497,638.13,638.87,628.01,630.52,"69,381,696","10,164,799,488"
10/20/2016,4127,355,1006,485,563,234,47,35,19,14,32,7,18,4,0.024234636,1.4385,2034,1414,630.66,631.92,628.26,630.86,"56,957,300","10,046,699,520"
10/21/2016,3304,314,780,377,513,241,38,20,17,8,30,6,18,3,0.016173688,1.3998,1754,1253,630.83,634.09,630.69,632.83,"55,951,000","10,050,299,904"
10/22/2016,3154,251,689,333,422,163,38,28,7,4,32,6,10,1,0.010238956,1.3649,1657,1214,633.14,658.2,632.85,657.29,"78,556,496","10,088,399,872"
10/23/2016,3717,225,869,427,499,211,40,35,13,5,19,5,15,1,0.023453581,1.4403,1858,1290,657.62,661.13,653.89,657.07,"54,474,600","10,479,699,968"
10/24/2016,3672,352,1018,499,499,203,42,29,11,3,36,7,15,1,0.020457514,1.3902,1760,1266,657.16,657.25,652.59,653.76,"62,218,200","10,473,499,648"
10/25/2016,4461,366,1008,461,602,262,51,29,20,11,35,9,13,2,0.012047765,1.3737,2088,1520,654,664.42,653.7,657.59,"90,378,800","10,424,299,520"
10/26/2016,5984,475,1345,650,847,325,54,36,32,14,58,7,36,7,0.02586425,1.6479,2869,1741,657.68,679.73,657.68,678.3,"88,877,104","10,483,999,744"
